,File name,Net string,Traces
68,BPI_Challenge_2012.5851cec6-79d9-48ee-bb59-83a1f180a338.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_SELECTED'), (n5, 'O_SENT'), (n6, 'A_ACTIVATED'), (n7, 'W_Nabellen incomplete dossiers') ]
arcs: [ (n4, 'O_SELECTED')->n1, (n4, 'O_SELECTED')->n3, (n7, 'W_Nabellen incomplete dossiers')->n2, n1->(n7, 'W_Nabellen incomplete dossiers'), n2->(n6, 'A_ACTIVATED'), n3->(n5, 'O_SENT') ], [], [])","[['O_SELECTED', 'W_Nabellen incomplete dossiers', 'A_ACTIVATED', 'O_SENT'], ['O_SELECTED', 'O_SENT', 'W_Nabellen incomplete dossiers', 'A_ACTIVATED'], ['O_SELECTED', 'W_Nabellen incomplete dossiers', 'O_SENT', 'A_ACTIVATED']]"
69,BPI_Challenge_2012.fca66884-d13e-48c0-9f07-d464ed54ff5f.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'W_Valideren aanvraag'), (n5, 'A_APPROVED'), (n6, 'A_ACTIVATED'), (n7, 'O_CREATED') ]
arcs: [ (n4, 'W_Valideren aanvraag')->n2, (n7, 'O_CREATED')->n1, (n7, 'O_CREATED')->n3, n1->(n6, 'A_ACTIVATED'), n2->(n5, 'A_APPROVED'), n3->(n4, 'W_Valideren aanvraag') ], [], [])","[['O_CREATED', 'W_Valideren aanvraag', 'A_ACTIVATED', 'A_APPROVED'], ['O_CREATED', 'A_ACTIVATED', 'W_Valideren aanvraag', 'A_APPROVED'], ['O_CREATED', 'W_Valideren aanvraag', 'A_APPROVED', 'A_ACTIVATED']]"
70,BPI_Challenge_2012.2bb9c72f-fc09-4417-9417-54dab403be22.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_SENT_BACK'), (n5, 'O_SENT'), (n6, 'W_Nabellen incomplete dossiers'), (n7, 'O_CREATED') ]
arcs: [ (n5, 'O_SENT')->n1, (n7, 'O_CREATED')->n2, (n7, 'O_CREATED')->n3, n1->(n4, 'O_SENT_BACK'), n2->(n5, 'O_SENT'), n3->(n6, 'W_Nabellen incomplete dossiers') ], [], [])","[['O_CREATED', 'O_SENT', 'O_SENT_BACK', 'W_Nabellen incomplete dossiers'], ['O_CREATED', 'W_Nabellen incomplete dossiers', 'O_SENT', 'O_SENT_BACK'], ['O_CREATED', 'O_SENT', 'W_Nabellen incomplete dossiers', 'O_SENT_BACK']]"
71,BPI_Challenge_2012.162d629b-9220-4c6d-9b71-b3bc6949b7a1.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_SELECTED'), (n5, 'O_SENT_BACK'), (n6, 'O_SENT'), (n7, 'O_CREATED') ]
arcs: [ (n4, 'O_SELECTED')->n3, (n6, 'O_SENT')->n1, (n7, 'O_CREATED')->n2, n1->(n5, 'O_SENT_BACK'), n2->(n6, 'O_SENT'), n3->(n6, 'O_SENT') ], [], [])","[['O_CREATED', 'O_SELECTED', 'O_SENT', 'O_SENT_BACK'], ['O_SELECTED', 'O_CREATED', 'O_SENT', 'O_SENT_BACK']]"
72,BPI_Challenge_2012.5fbd385b-aa68-4e9b-bd1a-eea17edc30f7.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_SELECTED'), (n5, 'O_CANCELLED'), (n6, 'O_SENT'), (n7, 'W_Wijzigen contractgegevens') ]
arcs: [ (n4, 'O_SELECTED')->n2, (n5, 'O_CANCELLED')->n3, (n7, 'W_Wijzigen contractgegevens')->n1, n1->(n5, 'O_CANCELLED'), n2->(n6, 'O_SENT'), n3->(n6, 'O_SENT') ], [], [])","[['W_Wijzigen contractgegevens', 'O_CANCELLED', 'O_SELECTED', 'O_SENT'], ['O_SELECTED', 'W_Wijzigen contractgegevens', 'O_CANCELLED', 'O_SENT'], ['W_Wijzigen contractgegevens', 'O_SELECTED', 'O_CANCELLED', 'O_SENT']]"
73,BPI_Challenge_2012.1e813ca7-6dab-419f-bf2b-2a00917fb07c.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_CANCELLED'), (n5, 'O_SENT'), (n6, 'W_Nabellen incomplete dossiers'), (n7, 'O_CREATED') ]
arcs: [ (n5, 'O_SENT')->n1, (n7, 'O_CREATED')->n2, (n7, 'O_CREATED')->n3, n1->(n4, 'O_CANCELLED'), n2->(n5, 'O_SENT'), n3->(n6, 'W_Nabellen incomplete dossiers') ], [], [])","[['O_CREATED', 'W_Nabellen incomplete dossiers', 'O_SENT', 'O_CANCELLED'], ['O_CREATED', 'O_SENT', 'W_Nabellen incomplete dossiers', 'O_CANCELLED'], ['O_CREATED', 'O_SENT', 'O_CANCELLED', 'W_Nabellen incomplete dossiers']]"
74,BPI_Challenge_2012.2792e49b-02b3-4958-9190-20c73d1c2fe5.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_CANCELLED'), (n5, 'O_SENT'), (n6, 'A_REGISTERED'), (n7, 'O_CREATED') ]
arcs: [ (n4, 'O_CANCELLED')->n3, (n5, 'O_SENT')->n1, (n7, 'O_CREATED')->n2, n1->(n6, 'A_REGISTERED'), n2->(n5, 'O_SENT'), n3->(n5, 'O_SENT') ], [], [])","[['O_CREATED', 'O_CANCELLED', 'O_SENT', 'A_REGISTERED'], ['O_CANCELLED', 'O_CREATED', 'O_SENT', 'A_REGISTERED']]"
75,BPI_Challenge_2012.5a14d014-04fe-479a-a0dc-e277c7ffd98c.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_SENT'), (n5, 'W_Nabellen incomplete dossiers'), (n6, 'A_REGISTERED'), (n7, 'O_CREATED') ]
arcs: [ (n4, 'O_SENT')->n1, (n7, 'O_CREATED')->n2, (n7, 'O_CREATED')->n3, n1->(n6, 'A_REGISTERED'), n2->(n4, 'O_SENT'), n3->(n5, 'W_Nabellen incomplete dossiers') ], [], [])","[['O_CREATED', 'W_Nabellen incomplete dossiers', 'O_SENT', 'A_REGISTERED'], ['O_CREATED', 'O_SENT', 'A_REGISTERED', 'W_Nabellen incomplete dossiers'], ['O_CREATED', 'O_SENT', 'W_Nabellen incomplete dossiers', 'A_REGISTERED']]"
76,BPI_Challenge_2012.556b3e57-a88f-406f-9dcc-cb6a9930bc56.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_SELECTED'), (n5, 'O_ACCEPTED'), (n6, 'O_SENT'), (n7, 'O_CREATED') ]
arcs: [ (n4, 'O_SELECTED')->n1, (n6, 'O_SENT')->n3, (n7, 'O_CREATED')->n2, n1->(n5, 'O_ACCEPTED'), n2->(n6, 'O_SENT'), n3->(n5, 'O_ACCEPTED') ], [], [])","[['O_SELECTED', 'O_CREATED', 'O_SENT', 'O_ACCEPTED'], ['O_CREATED', 'O_SELECTED', 'O_SENT', 'O_ACCEPTED'], ['O_CREATED', 'O_SENT', 'O_SELECTED', 'O_ACCEPTED']]"
77,BPI_Challenge_2012.9bb8d0cf-c586-48f5-9c1d-32e008557adc.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'W_Valideren aanvraag'), (n6, 'A_APPROVED'), (n7, 'O_ACCEPTED'), (n8, 'O_SENT'), (n9, 'O_CREATED') ]
arcs: [ (n5, 'W_Valideren aanvraag')->n1, (n8, 'O_SENT')->n4, (n9, 'O_CREATED')->n2, (n9, 'O_CREATED')->n3, n1->(n6, 'A_APPROVED'), n2->(n8, 'O_SENT'), n3->(n5, 'W_Valideren aanvraag'), n4->(n7, 'O_ACCEPTED') ], [], [])","[['O_CREATED', 'O_SENT', 'O_ACCEPTED', 'W_Valideren aanvraag', 'A_APPROVED'], ['O_CREATED', 'W_Valideren aanvraag', 'A_APPROVED', 'O_SENT', 'O_ACCEPTED'], ['O_CREATED', 'W_Valideren aanvraag', 'O_SENT', 'A_APPROVED', 'O_ACCEPTED'], ['O_CREATED', 'O_SENT', 'W_Valideren aanvraag', 'A_APPROVED', 'O_ACCEPTED'], ['O_CREATED', 'O_SENT', 'W_Valideren aanvraag', 'O_ACCEPTED', 'A_APPROVED'], ['O_CREATED', 'W_Valideren aanvraag', 'O_SENT', 'O_ACCEPTED', 'A_APPROVED']]"
78,BPI_Challenge_2012.9ed36524-63c3-4756-a096-fd28dd360e30.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_SENT'), (n6, 'A_ACTIVATED'), (n7, 'W_Nabellen incomplete dossiers'), (n8, 'A_REGISTERED'), (n9, 'O_CREATED') ]
arcs: [ (n5, 'O_SENT')->n1, (n7, 'W_Nabellen incomplete dossiers')->n2, (n9, 'O_CREATED')->n3, (n9, 'O_CREATED')->n4, n1->(n8, 'A_REGISTERED'), n2->(n6, 'A_ACTIVATED'), n3->(n5, 'O_SENT'), n4->(n7, 'W_Nabellen incomplete dossiers') ], [], [])","[['O_CREATED', 'W_Nabellen incomplete dossiers', 'O_SENT', 'A_REGISTERED', 'A_ACTIVATED'], ['O_CREATED', 'W_Nabellen incomplete dossiers', 'A_ACTIVATED', 'O_SENT', 'A_REGISTERED'], ['O_CREATED', 'O_SENT', 'A_REGISTERED', 'W_Nabellen incomplete dossiers', 'A_ACTIVATED'], ['O_CREATED', 'O_SENT', 'W_Nabellen incomplete dossiers', 'A_REGISTERED', 'A_ACTIVATED'], ['O_CREATED', 'O_SENT', 'W_Nabellen incomplete dossiers', 'A_ACTIVATED', 'A_REGISTERED'], ['O_CREATED', 'W_Nabellen incomplete dossiers', 'O_SENT', 'A_ACTIVATED', 'A_REGISTERED']]"
