,File name,Net string,Traces
71,BPI Challenge 2017 - Offer log.a87fc7aa-b55e-4f6b-97c9-71fccf8c1ccc.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Accepted') ]
arcs: [ (n5, 'O_Returned')->n3, (n6, 'O_Sent (mail and online)')->n2, (n7, 'O_Create Offer')->n4, (n8, 'O_Created')->n1, n1->(n5, 'O_Returned'), n2->(n5, 'O_Returned'), n3->(n9, 'O_Accepted'), n4->(n6, 'O_Sent (mail and online)') ], [], [])","[['O_Created', 'O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted']]"
72,BPI Challenge 2017 - Offer log.73db4e33-3138-46df-a8f1-a886c333adfa.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Returned')->n3, (n5, 'O_Sent (mail and online)')->n1, (n6, 'O_Create Offer')->n2, n1->(n7, 'O_Accepted'), n2->(n4, 'O_Returned'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Sent (mail and online)', 'O_Create Offer', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Returned', 'O_Sent (mail and online)', 'O_Accepted']]"
73,BPI Challenge 2017 - Offer log.48645aef-b809-4f04-b342-13d181264315.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Returned')->n3, (n5, 'O_Create Offer')->n1, (n5, 'O_Create Offer')->n2, n1->(n6, 'O_Created'), n2->(n4, 'O_Returned'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Returned', 'O_Created', 'O_Accepted'], ['O_Create Offer', 'O_Returned', 'O_Accepted', 'O_Created']]"
74,BPI Challenge 2017 - Offer log.2df54f13-6eca-482e-92a7-cadb96729e11.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Returned')->n2, (n5, 'O_Sent (mail and online)')->n1, (n6, 'O_Create Offer')->n3, n1->(n7, 'O_Accepted'), n2->(n7, 'O_Accepted'), n3->(n5, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Returned', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Returned', 'O_Create Offer', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted']]"
75,BPI Challenge 2017 - Offer log.3ffc0b44-c33d-415f-aacf-39bec5c41943.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Created'), (n7, 'O_Accepted') ]
arcs: [ (n5, 'O_Sent (mail and online)')->n2, (n5, 'O_Sent (mail and online)')->n3, (n6, 'O_Created')->n1, n1->(n5, 'O_Sent (mail and online)'), n2->(n4, 'O_Returned'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Created', 'O_Sent (mail and online)', 'O_Accepted', 'O_Returned'], ['O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted']]"
76,BPI Challenge 2017 - Offer log.076f44fa-b628-4925-9264-987cbf3300ed.pnml,"(places: [ n1, n2, n3, n4, n5 ]
transitions: [ (n10, 'O_Accepted'), (n6, 'O_Returned'), (n7, 'O_Sent (mail and online)'), (n8, 'O_Create Offer'), (n9, 'O_Created') ]
arcs: [ (n6, 'O_Returned')->n4, (n7, 'O_Sent (mail and online)')->n2, (n8, 'O_Create Offer')->n3, (n8, 'O_Create Offer')->n5, (n9, 'O_Created')->n1, n1->(n6, 'O_Returned'), n2->(n6, 'O_Returned'), n3->(n9, 'O_Created'), n4->(n10, 'O_Accepted'), n5->(n7, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted']]"
77,BPI Challenge 2017 - Offer log.5f418368-261b-41d8-b5cb-43a5f047464a.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (mail and online)'), (n5, 'O_Create Offer'), (n6, 'O_Refused'), (n7, 'O_Created') ]
arcs: [ (n5, 'O_Create Offer')->n1, (n5, 'O_Create Offer')->n2, (n7, 'O_Created')->n3, n1->(n7, 'O_Created'), n2->(n4, 'O_Sent (mail and online)'), n3->(n6, 'O_Refused') ], [], [])","[['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Refused'], ['O_Create Offer', 'O_Created', 'O_Refused', 'O_Sent (mail and online)'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Refused']]"
78,BPI Challenge 2017 - Offer log.5f0b97c3-2c49-41b3-9c5d-d6c128bcc494.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Accepted') ]
arcs: [ (n5, 'O_Returned')->n3, (n6, 'O_Sent (mail and online)')->n1, (n7, 'O_Create Offer')->n2, (n7, 'O_Create Offer')->n4, n1->(n5, 'O_Returned'), n2->(n8, 'O_Created'), n3->(n9, 'O_Accepted'), n4->(n6, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted', 'O_Created'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Created', 'O_Accepted']]"
79,BPI Challenge 2017 - Offer log.e6933e82-d810-49c6-ac0c-7635c9234891.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (mail and online)'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Accepted') ]
arcs: [ (n5, 'O_Create Offer')->n2, (n5, 'O_Create Offer')->n3, (n6, 'O_Created')->n1, n1->(n4, 'O_Sent (mail and online)'), n2->(n6, 'O_Created'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Accepted', 'O_Sent (mail and online)'], ['O_Create Offer', 'O_Accepted', 'O_Created', 'O_Sent (mail and online)'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Accepted']]"
80,BPI Challenge 2017 - Offer log.a1bd5715-0582-4163-8489-316db2d760b5.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Accepted') ]
arcs: [ (n5, 'O_Returned')->n4, (n7, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, (n8, 'O_Created')->n2, n1->(n5, 'O_Returned'), n2->(n6, 'O_Sent (mail and online)'), n3->(n8, 'O_Created'), n4->(n9, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Returned', 'O_Accepted', 'O_Sent (mail and online)'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted']]"
81,BPI Challenge 2017 - Offer log.813cfa99-907d-49ed-a1c8-da3937f728c6.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Created') ]
arcs: [ (n6, 'O_Create Offer')->n3, (n7, 'O_Created')->n1, (n7, 'O_Created')->n2, n1->(n4, 'O_Returned'), n2->(n5, 'O_Sent (mail and online)'), n3->(n7, 'O_Created') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (mail and online)']]"
82,BPI Challenge 2017 - Offer log.2f3d84f6-3610-4e92-ae43-6a13efa29afc.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Created'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Returned')->n3, (n5, 'O_Sent (mail and online)')->n2, (n6, 'O_Created')->n1, n1->(n4, 'O_Returned'), n2->(n7, 'O_Accepted'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Sent (mail and online)', 'O_Created', 'O_Returned', 'O_Accepted'], ['O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted']]"
83,BPI Challenge 2017 - Offer log.999c0c8c-9935-4b57-9553-8bbb9a6b0916.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Accepted') ]
arcs: [ (n5, 'O_Returned')->n3, (n6, 'O_Sent (mail and online)')->n2, (n7, 'O_Create Offer')->n4, (n8, 'O_Created')->n1, n1->(n6, 'O_Sent (mail and online)'), n2->(n5, 'O_Returned'), n3->(n9, 'O_Accepted'), n4->(n6, 'O_Sent (mail and online)') ], [], [])","[['O_Created', 'O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted']]"
84,BPI Challenge 2017 - Offer log.db94e698-fcee-4fb4-ae6e-176054cf648d.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Returned')->n3, (n5, 'O_Create Offer')->n2, (n6, 'O_Created')->n1, n1->(n4, 'O_Returned'), n2->(n4, 'O_Returned'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Returned', 'O_Accepted'], ['O_Created', 'O_Create Offer', 'O_Returned', 'O_Accepted']]"
85,BPI Challenge 2017 - Offer log.e11bd169-1c29-43b3-a0c6-17001f3132a7.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Refused'), (n7, 'O_Created') ]
arcs: [ (n5, 'O_Sent (mail and online)')->n2, (n7, 'O_Created')->n1, (n7, 'O_Created')->n3, n1->(n5, 'O_Sent (mail and online)'), n2->(n4, 'O_Returned'), n3->(n6, 'O_Refused') ], [], [])","[['O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Refused'], ['O_Created', 'O_Refused', 'O_Sent (mail and online)', 'O_Returned'], ['O_Created', 'O_Sent (mail and online)', 'O_Refused', 'O_Returned']]"
86,BPI Challenge 2017 - Offer log.53d38312-903e-4842-b4dd-b1e9a55b9381.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (mail and online)'), (n5, 'O_Create Offer'), (n6, 'O_Refused'), (n7, 'O_Created') ]
arcs: [ (n4, 'O_Sent (mail and online)')->n2, (n5, 'O_Create Offer')->n3, (n7, 'O_Created')->n1, n1->(n4, 'O_Sent (mail and online)'), n2->(n6, 'O_Refused'), n3->(n4, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Refused'], ['O_Created', 'O_Create Offer', 'O_Sent (mail and online)', 'O_Refused']]"
87,BPI Challenge 2017 - Offer log.1ef24a77-5b92-4e85-affc-481d365395ab.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (mail and online)'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Sent (mail and online)')->n2, (n5, 'O_Create Offer')->n3, (n6, 'O_Created')->n1, n1->(n4, 'O_Sent (mail and online)'), n2->(n7, 'O_Accepted'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Created', 'O_Create Offer', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Created', 'O_Sent (mail and online)', 'O_Create Offer', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Accepted']]"
88,BPI Challenge 2017 - Offer log.19ad4f93-3112-4c54-9941-db935e73f578.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Create Offer'), (n7, 'O_Created'), (n8, 'O_Accepted') ]
arcs: [ (n5, 'O_Returned')->n4, (n6, 'O_Create Offer')->n2, (n6, 'O_Create Offer')->n3, (n7, 'O_Created')->n1, n1->(n5, 'O_Returned'), n2->(n7, 'O_Created'), n3->(n5, 'O_Returned'), n4->(n8, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Returned', 'O_Accepted']]"
89,BPI Challenge 2017 - Offer log.fe5ba195-eeb5-4fc3-9a63-c2acc52a46e6.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Created'), (n7, 'O_Accepted') ]
arcs: [ (n5, 'O_Sent (mail and online)')->n3, (n6, 'O_Created')->n1, (n6, 'O_Created')->n2, n1->(n4, 'O_Returned'), n2->(n5, 'O_Sent (mail and online)'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Created', 'O_Sent (mail and online)', 'O_Accepted', 'O_Returned'], ['O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted']]"
90,BPI Challenge 2017 - Offer log.be433d0f-ae31-430e-8121-e0dd7b87a7d6.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (mail and online)'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Sent (mail and online)')->n1, (n5, 'O_Create Offer')->n2, (n5, 'O_Create Offer')->n3, n1->(n7, 'O_Accepted'), n2->(n6, 'O_Created'), n3->(n4, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Sent (mail and online)', 'O_Accepted', 'O_Created'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Accepted']]"
91,BPI Challenge 2017 - Offer log.2b018fa0-a2f1-4cb3-a241-447c5e3d3a48.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Returned')->n2, (n5, 'O_Create Offer')->n3, (n6, 'O_Created')->n1, n1->(n4, 'O_Returned'), n2->(n7, 'O_Accepted'), n3->(n7, 'O_Accepted') ], [], [])","[['O_Created', 'O_Returned', 'O_Create Offer', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Accepted'], ['O_Created', 'O_Create Offer', 'O_Returned', 'O_Accepted']]"
92,BPI Challenge 2017 - Offer log.53baaa81-08f7-4cac-9e6e-a66b723b7fb0.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Created') ]
arcs: [ (n5, 'O_Sent (mail and online)')->n2, (n6, 'O_Create Offer')->n3, (n7, 'O_Created')->n1, n1->(n4, 'O_Returned'), n2->(n4, 'O_Returned'), n3->(n5, 'O_Sent (mail and online)') ], [], [])","[['O_Created', 'O_Create Offer', 'O_Sent (mail and online)', 'O_Returned'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Returned'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned']]"
93,BPI Challenge 2017 - Offer log.2c60c1b3-52a0-4615-93e4-945cfc6d8e73.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (mail and online)'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Cancelled') ]
arcs: [ (n4, 'O_Sent (mail and online)')->n1, (n5, 'O_Create Offer')->n2, (n5, 'O_Create Offer')->n3, n1->(n7, 'O_Cancelled'), n2->(n6, 'O_Created'), n3->(n4, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Cancelled'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Cancelled', 'O_Created']]"
94,BPI Challenge 2017 - Offer log.a5138018-a5d6-4699-9cd9-78ed9be1b814.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Refused'), (n8, 'O_Created') ]
arcs: [ (n5, 'O_Sent (mail and online)')->n3, (n6, 'O_Create Offer')->n2, (n8, 'O_Created')->n1, (n8, 'O_Created')->n4, n1->(n5, 'O_Sent (mail and online)'), n2->(n8, 'O_Created'), n3->(n7, 'O_Refused'), n4->(n7, 'O_Refused') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Refused']]"
95,BPI Challenge 2017 - Offer log.42fd2019-d959-42fb-8923-d39cff9598c8.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (mail and online)'), (n5, 'O_Create Offer'), (n6, 'O_Created'), (n7, 'O_Cancelled') ]
arcs: [ (n5, 'O_Create Offer')->n2, (n5, 'O_Create Offer')->n3, (n6, 'O_Created')->n1, n1->(n4, 'O_Sent (mail and online)'), n2->(n6, 'O_Created'), n3->(n7, 'O_Cancelled') ], [], [])","[['O_Create Offer', 'O_Cancelled', 'O_Created', 'O_Sent (mail and online)'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Cancelled'], ['O_Create Offer', 'O_Created', 'O_Cancelled', 'O_Sent (mail and online)']]"
96,BPI Challenge 2017 - Offer log.765e1d82-41fc-4c16-9797-bc6a494f7fbe.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Sent (mail and online)'), (n5, 'O_Create Offer'), (n6, 'O_Refused'), (n7, 'O_Created') ]
arcs: [ (n4, 'O_Sent (mail and online)')->n1, (n5, 'O_Create Offer')->n2, (n7, 'O_Created')->n3, n1->(n6, 'O_Refused'), n2->(n4, 'O_Sent (mail and online)'), n3->(n6, 'O_Refused') ], [], [])","[['O_Created', 'O_Create Offer', 'O_Sent (mail and online)', 'O_Refused'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Created', 'O_Refused'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Refused']]"
97,BPI Challenge 2017 - Offer log.fe25b0a7-21a7-4bd6-adf5-24c7fda4d204.pnml,"(places: [ n1, n2, n3 ]
transitions: [ (n4, 'O_Returned'), (n5, 'O_Sent (mail and online)'), (n6, 'O_Create Offer'), (n7, 'O_Accepted') ]
arcs: [ (n4, 'O_Returned')->n2, (n6, 'O_Create Offer')->n1, (n6, 'O_Create Offer')->n3, n1->(n4, 'O_Returned'), n2->(n7, 'O_Accepted'), n3->(n5, 'O_Sent (mail and online)') ], [], [])","[['O_Create Offer', 'O_Returned', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Create Offer', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Returned', 'O_Accepted', 'O_Sent (mail and online)']]"
98,BPI Challenge 2017 - Offer log.5f7f62b7-15e2-496b-8ea4-b5321c77c615.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Created'), (n8, 'O_Accepted') ]
arcs: [ (n5, 'O_Returned')->n4, (n6, 'O_Sent (mail and online)')->n3, (n7, 'O_Created')->n1, (n7, 'O_Created')->n2, n1->(n5, 'O_Returned'), n2->(n6, 'O_Sent (mail and online)'), n3->(n8, 'O_Accepted'), n4->(n8, 'O_Accepted') ], [], [])","[['O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Accepted']]"
99,BPI Challenge 2017 - Offer log.c083224d-363f-46c0-bd8a-f6e5e355a900.pnml,"(places: [ n1, n2, n3, n4 ]
transitions: [ (n5, 'O_Returned'), (n6, 'O_Sent (mail and online)'), (n7, 'O_Create Offer'), (n8, 'O_Created'), (n9, 'O_Accepted') ]
arcs: [ (n5, 'O_Returned')->n4, (n7, 'O_Create Offer')->n2, (n7, 'O_Create Offer')->n3, (n8, 'O_Created')->n1, n1->(n6, 'O_Sent (mail and online)'), n2->(n8, 'O_Created'), n3->(n5, 'O_Returned'), n4->(n9, 'O_Accepted') ], [], [])","[['O_Create Offer', 'O_Created', 'O_Returned', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Create Offer', 'O_Returned', 'O_Created', 'O_Accepted', 'O_Sent (mail and online)'], ['O_Create Offer', 'O_Returned', 'O_Accepted', 'O_Created', 'O_Sent (mail and online)'], ['O_Create Offer', 'O_Created', 'O_Sent (mail and online)', 'O_Returned', 'O_Accepted'], ['O_Create Offer', 'O_Returned', 'O_Created', 'O_Sent (mail and online)', 'O_Accepted'], ['O_Create Offer', 'O_Created', 'O_Returned', 'O_Accepted', 'O_Sent (mail and online)']]"
